1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
Golden Goat,https://ddd33q3967xhi.cloudfront.net/48bgxMyy72Zb2QBmvKmWE18gXDU=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fsGePNICn8eNwJ_vfEuOF4z4dQ94%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fq06UJy8nQgq4hfOyfMHO_caylx.jpg,Clean Green Certified Golden Goat Flowers,Golden Goat is a heavy hitting mind expanding sativa with a sweet and piney terp profile and THC in the high 20s. At Calyx Garden we grow this beauty in raised coco beds with all organic nutrients in a perfect climate controlled environment under Gavita lighting to bring out the very best this lovely beast has to offer.,Calyx Garden,"Calyx Garden is a brand of high potency cannabis varieties that were bred to cover a wide spectrum of highly desired traits. All of the varieties have a very unique cannabinoid ratio and terpenoid profile that were selected over many years of selective breeding with a focus on introducing beautiful, high cannabinoid flowers that have exceptional flavors and aromas. We have covered a wide spectrum ranging from Sativa dominant varieties to Indica dominant varieties that all have a unique cannabinoid ratio to cover a range of medicinally, recreationally and spiritually desired effects.
Our products are currently distributed to dispensaries throughout California. At this time we are expanding to other cannabis producers by offering several of our high grade brands and are working constantly on creating new hybrid strains which will be released in the near future."
Grape Ape,https://ddd33q3967xhi.cloudfront.net/Nsj5tgwxhEaxeuA4bmOjligLuOc=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2flNh7LM-pNRJgkublzwI-gH8xU9k%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f8xM507MXRtepR5ks27M3_Grape%2bApe.JPG,"Named for its distinct grape-like smell, this indica is known for providing carefree relaxation that can help soothe pain, stress, and anxiety.",,Sacred Flower Farms,"Purveyors of Goodness
Sacred Flower Farms is an OLCC-licensed recreational cannabis producer in the heart of Southern Oregon committed to self-sustaining cultivation methods that go above and beyond to create a superior product.
Much of the cannabis industry has been taken over by chemical nutrient manufacturers. Growers have forgotten how to grow with nature. We believe that only the cleanest flowers can truly showcase the healing properties of cannabis.

An Honest Grow
We never use synthetic fertilizers, poisonous pesticides or harmful herbicides. We grow almost 100% of our farm inputs on site, alongside food for our families. We utilize Probiotic, Living Organic and Korean Natural Farming practices that build a better soil year after year, and a better product as a direct result.
We rely on a ""plants feed plants"" method, making our nutrients through lacto fermentations, as well as sprouted seed teas, compost teas, and botanical teas using homegrown, organic plants and herbs. A healthy soil food web is essential to a deficiency-free, pest-free garden and healthy, clean plants.

Share The Love
Our desire is to show that a sustainable, living organic flower can fully unleash the terpenes, flavonoids, and beneficial properties of the cannabis plant; exciting, enlightening, and healing consumers. We strive to be a model of the way cannabis can and should be cultivated.
We hope you are excited by the flowers produced through our careful strain selection and mindful farming practices, and encourage you to spread the good word about the work we do."
Grape Ape,https://ddd33q3967xhi.cloudfront.net/3viWsllkTukKLshvju9-SQIx0Js=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2faGRcmJvTGZaJ4O3OOc4CW0E02yA%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fB8o690RRh24OnGITxn5Y_grape%2bape-007.jpg,Grape Ape a Indica dominant hybrid by Mad Mark Farms,"Grape ape, despite its intimidating dense exterior, is a gentle giant. This strain grown by Mad mark is an indica dominant hybrid that will lull you relaxation within its leafy trichome.",Mad Mark Farms,"After a hard shift, stumbling in the door from an exhausting day. Boots get kicked to the wayside, pants drop to the floor. You grab a bowl and plop on the couch. It's nice to breathe that dank air into your lungs and exhale the crap that doesn't matter until tomorrow.
Washington grown, Mad Mark Farms is here to make your dankest dreams come true."
Grape Island Skunk,https://ddd33q3967xhi.cloudfront.net/izYaVKhJn0zdZrbi9UZrwyGZL4s=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fDUrLVlJOrAdVtGXen41_FoCkl5c%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fdELjSmYXRrakrR4Zw9lz_GIS1g_cutout.jpg,Happy Motivation,"Grape Island Skunk is a potent sativa-dominant signature Soulshine strain with a rich genetic lineage - Grape Punch x Life Saver with Island Sweet Skunk x White Widow. With a deep roster of genetic varieties at its back, it’s no surprise that Grape Island Skunk’s aroma and flavor offer a unique and rewarding palate of grape and pineapple. The effects pack a stimulating kick of creativity that doesn't put you over the edge.",Soulshine Cannabis,"Soulshine Cannabis is an indoor grow based out of Renton, WA. We set out to be a socially conscious cannabis company from the very beginning.  After figuring out our logo, box design, and what our brand meant to us,  it was important to focus on the packaging. It needed to be compostable, recyclable, and non-wasteful, while being unique, efficient, and something we would be proud to see in our retail partners stores."
Green Crack,https://ddd33q3967xhi.cloudfront.net/v9Vax5uXpiR5XwHT8QBZRj_6k6g=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f6_XS32r-VcRMdF7uC7D7NLNKERc%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fyJpW7YldSbG0kOKLzHU7_green.jpg,DENSE ● MANGO ● HONEY ● SOCIAL,"(heavy Sativa)

Structure: Chunky and dense, evenly sized buds with immaculate trichome coverage. Pine colored buds that upon closer inspection reveal colors ranging from lime green to Prince purple ☮

Aroma: Amazingly fragrant fruit bouquet with an underlying dank aroma that comes from its Skunk #1 heritage. Melting pot of champagne, mangos, grapefruit zest and fresh pineapple. 

Taste: Sweet cantaloupe, mango and honey. Makes for one ripe joint! Great effects for any time of day and is a go-to hiking strain. 

Effects: Fast paced with no particular direction in mind. A conduit for social situations that will commonly subdue anxieties and bring out your inner extravert.",7 Points Oregon,"7 Points Oregon is a clean green certified, indoor cultivation facility for recreational cannabis based in Portland, OR. Our intention is to elevate the potential of our plants with emphasis on sustainability. There are 3 major things we feel go into growing great cannabis: Providing the best possible environment, utilizing quality organic inputs and love.

7 Points Oregon prides itself on striving to grow some of the cleanest and most flavorful cannabis possible. This process has led us to a style of growing called Veganics. This is a organic method of cultivation using only plant based nutrients and compost teas. This provides nutrition to the plant very quickly, leaving behind little residue. In our experience, this style of growing allows us to maintain our focus on organic process while also developing a wonderful terpene profile and creating an amazingly clean smelling and tasting product. Enjoy!"
Green Crack,https://ddd33q3967xhi.cloudfront.net/WAucpnlANPun0oz4aXL6mUj6QeA=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2frS_7W7bGHZ-NAzEe1_kW4ydgYMs%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fcdn.filepicker.io%252fapi%252ffile%252fqDT4DxaRSXyvAyew3xUr,"Green Crack can be very uplifting, providing the user with a pleasant, euphoric high.","Green Crack or Cush, is a descendant of Skunk #1 crossed with a possibly unknown Afghani strain but some believe the other side of its genetics can be traced to Sweet Leaf Indica, originating out of Athens, GA in the 1970’s. Green Crack has a sweet, citrus and earthy flavor. Green Crack may be slow to show its effects but do not doubt, this strain can be very potent. Green Crack can be very uplifting, providing the user with a pleasant, euphoric high. While being a very strong cerebral high, this bud will also leave you focused and alert.",Cannasol Farms,"Nature intended for plants to be grown in the sun, and at Cannasol Farms, it is our dedication to growing the finest cannabis for over 20 years that led us to recognize that sun grown plants produce a better product. With dozens of unique strains, we have spent years perfecting the art and science of sustainable cannabis.

Because we believe cannabis only reaches its full potential in a natural environment, we grow our plants under the powerful Okanogan sunshine. Our complex sativa dominant strains take longer to mature, and their colas (the flower of the plant) need natural full spectrum sunlight to develop mature trichomes, which leads to more potent and rich cannabinoid profiles. You can see, smell, and taste the difference.

Because quality takes time, we don’t rush the plant. Many growers get eager to package their product, leaving it too green and raw. In order to achieve a more complex and refined terpene profile, you need time to slow cure as you would a fine tobacco or coffee. Cannasol Farms proudly slow cures our flowers for taste and experience rarely achieved in cannabis today. We select the best colas of the harvest to be hanged dry and slow cured in cool, low oxygen conditions. This allows the chlorophyl to degrade which smooths the smoke and allows the terpenes to be fully expressed, enhancing the cannabinoid profile. Cannasol Farms proudly long cures our flowers for taste and experience rarely achieved in cannabis today.

Cannasol cannabis is pure and natural, free from harsh pesticides and artificial chemicals. Only baking soda, potassium bicarbonate, and vinegar is used to prevent mildew and mold and regulate PH."
Harlequin,https://ddd33q3967xhi.cloudfront.net/syJlJYlCe2_y3IoljGWj6Dbkflw=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fikM09uqkCYB38pW2irpKkISxc8U%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fJNAuGb57Qvml6PgcaOfy_Harleyquin.jpg,The extraordinarily dense nugs give forth a sweet smoke with a tart finish.,"Type | Sativa
Genetics | Colombian Gold x Thai x Swiss

The extraordinarily dense nugs give forth a sweet smoke with a tart finish. This helps with pain management, anxiety and hunger in ways both exciting and miraculous.",Phantom Farms,"Phantom Farms, a licensed recreational cannabis producer, was founded in Oregon in 2008 on the principle that the best products come straight from the earth. We cultivate Clean Green Certified® cannabis using organic methods, sustainable practices and volcanic filtered water in both our indoor and outdoor facilities. No exceptions. When aligned, these factors provide for a flourishing ecosystem – the perfect environment for mighty tasty cannabis."
Harlequin,https://ddd33q3967xhi.cloudfront.net/VvVcR3DkGho71mqp-hyvxIFflqg=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fRTGFWrWT2lNeBg0keK4pwO-tEIU%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fIzkXNIBbT6uxzfoSsqgt_Harlequin-01.jpg,CBD dominant hybrid,,Palomar Craft Cannabis,"Palomar is focused on the well being of the people we serve and the plants we grow.

Founded in 2010 – Palomar is committed to producing the highest quality cannabis using responsible growing methods and innovative technology. For the safety and well being of our consumers, we omit any use of harmful pesticides or synthetic fertilizers. We ensure that every plant is individually cared for by hand, starting with our own special blend of organic soil. Every batch is lab tested and the results are tracked by batch codes.

Our cannabis is grown thoughtfully with our fans best interests at heart and it is our promise to deliver one of the finest experiences within the cannabis world."
Harle Tsu,https://ddd33q3967xhi.cloudfront.net/7vab5Q46Jh-N9thyGk0bXPOq6MI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fH-77Y-MyD0NoqANgoaEc7uJEvk0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fPxupNSG8QgOnIACSgriZ_tahoe.jpg,"Carrying earthy, woody, and sweet flavors, this beloved cultivar contains a CBD content 36 times higher than its THC.","Flower + Grower's Notes:  This beloved cultivar contains a CBD content 36 times higher than its THC. A cross between Harlequin and Sour Tsunami, this delicious flower brings relaxation and relief to pain and inflammation with almost no psychoactivity. It carries earthy, woody, and sweet flavors.

CBD 11%   |   THC 0.3%",East Fork Cultivars,"Mission | Develop and preserve sustainable sungrown farming methods to produce the highest quality organic CBD cannabis with a resolute commitment to environmental and social responsibility. ***

East Fork Cultivars is an OLCC licensed and Clean Green Certified® 10 acre farm located in Southern Oregon's Illinois Valley. ***

We're devoted to the development and preservation of sungrown cannabis and believe that sustainable farming methods produce superior high CBD cannabis. Our desire to provide Oregonians with a quality plant based medicine drives our selection of cultivars, or cannabis strains, that are high in CBD. ***

Our farm is in the small town of Takilma located in Southern Oregon, between the pristine waters of the East Fork of the Illinois River and the Siskiyou Wilderness — the heart of the world’s best sungrown cannabis environment. ***

Here, on our small family farm, is where all our cannabis is organically grown. We create a balanced and healthy ecosystem by caring for the soil, the water, the air, and we introduce plant partners for optimal symbiosis. ***

* OLCC Licensed, 2017
* Clean Green Certified®, 2017"
Hawaiian Dutch,https://ddd33q3967xhi.cloudfront.net/7fCy1epfbUYmmai-w5apo3uyDao=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f7TpCUv0I2lQHHhCTxh5mEs1bEcU%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fFofevFmdTf2tAuOtlL4W_hawaiian.jpg,Hawaiian Dutch - (Hawaiian Sativa x Dutch Treat),"Sativa 70 / Indica 30 / THC: 22.8-26.6%
Lineage: Dutch Treat x Hawaiian Sativa

Hawaiian Dutch is a silky smooth sativa that satisfies even the discerning smoker. It combines the wickedly popular Dutch Treat, an indica-dominant hybrid, with a pure Hawaiian sativa. The result is a truly epic smoking experience, even for the connoisseur.  The Dutch, as we like to call it, carries an understated, slightly earthy, citrus smell, and an exquisite taste.  The effects reflect the hybrid lineage, giving you the sativa rush of focused, uplifting energy, along with the classic indica body high. This particular phenotype is the best we have ever seen, and was developed by a friend of ours - shout out to Will F.",Subdued Excitement (SUBX),"WE GROW AND SELL CANNABIS EXCLUSIVELY IN WASHINGTON STATE…NEAR CANADA.

WE ARE ROOTED IN SUPERIOR GENETICS COLLECTED FROM THE BEST BREEDERS IN THE WORLD…AND IN OUR COLLECTIVE LOVE OF SNOWBOARDING THE LEGENDARY MT. BAKER.

OUR GROWERS HAVE DECADES OF CULTIVATION EXPERIENCE…AND, FOR THE FIRST TIME EVER, LEGAL JOBS.

OUR BUDS ARE HAND-TRIMMED BY HIPPIES WITH DECADES OF EXPERIENCE…AND FOR THE FIRST TIME EVER, LEGAL JOBS.

OUR BUDS ARE 100% GLUTEN AND PESTICIDE-FREE.

OUR ULTRA-EFFICIENT GROWING METHODS AND STATE-OF-THE-ART TECHNOLOGIES ALLOW US TO USE NO MORE SWEATSHOP LABOR THAN IS ABSOLUTELY NECESSARY.

WE STRIVE FOR CONSISTENCY, QUALITY, AND SUSTAINABILITY IN EVERYTHING WE DO…EXCELLENCE IS NOT AN ACT, BUT A HABIT.

WE ARE SUBDUED EXCITEMENT…AND THAT IS EXACTLY  WHAT WE PROVIDE."
