1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
CBD Mango Haze,https://ddd33q3967xhi.cloudfront.net/yz4w-YXzX1XR74UCRjeDLNHUgK8=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2foPTpXahiciO8Sx5wSe0WrXCQ0sI%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f2t7VHipdQfyixQ3QYHtm_mango.jpg,"Tropical mango and pineapple flavors help provide  pain relief and an energetic, uplifting high. Sativa- dominance can keep you on the move all day long.","Tropical mango and pineapple flavors help provide pain relief and an energetic, uplifting high. Sativa-dominance can keep you on the move all day long.",Dream City,"Greetings from all of us at Dream City!

We are a Tier 3 Producer/Processor located in historic Port Townsend on the Olympic Peninsula. Our company has an established reputation for delivering premium cannabis to our consumers and the highest level of service in the industry. Our commitment to honesty, integrity and customer satisfaction has allowed us to add “consistent quality” to our reputation as well. We use only honest test results and are competitively priced.

Our product is grown in soil. We believe the flavor benefits outweigh the production benefits of soilless grown product. We use 100% climate controlled, state-of-the-art greenhouses that allow us to maximize our ability to produce premium cannabis. Our use of pesticides is focused on Integrated Pest Management (IPM), and minimal amounts of WSLCB-allowed pesticides.

Our signature purple packaging and unique labels allow for our product to visually stand out amongst other brands while our beautiful Galatea dances on the back of the package, a testament to our Port Townsend heritage. We are always emerging with new products and product strains. Our inventory/price list is regularly updated and available to our retailers through a live link. We encourage any of our retail partners to bring their team up to the site for tours of the facility with the goal of educating and inspiring fellow members of the cannabis community."
CBD Yummy,https://ddd33q3967xhi.cloudfront.net/HJpJhliWESIP76qY13wXoB-6ees=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f_knLJNSswK2NT293fHsAzSC639Y%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f3cxQt5AwSG2SdiNAP7tG_20170127_133750.jpg,"Floral and earthy aromas greet you as this relaxing smoke eases your worries away. Indica-dominant, this tasty strain is great for daytime relief.","Floral and earthy aromas greet you as this relaxing smoke eases your worries away. Indica-dominant, this tasty strain is great for daytime relief.",Dream City,"Greetings from all of us at Dream City!

We are a Tier 3 Producer/Processor located in historic Port Townsend on the Olympic Peninsula. Our company has an established reputation for delivering premium cannabis to our consumers and the highest level of service in the industry. Our commitment to honesty, integrity and customer satisfaction has allowed us to add “consistent quality” to our reputation as well. We use only honest test results and are competitively priced.

Our product is grown in soil. We believe the flavor benefits outweigh the production benefits of soilless grown product. We use 100% climate controlled, state-of-the-art greenhouses that allow us to maximize our ability to produce premium cannabis. Our use of pesticides is focused on Integrated Pest Management (IPM), and minimal amounts of WSLCB-allowed pesticides.

Our signature purple packaging and unique labels allow for our product to visually stand out amongst other brands while our beautiful Galatea dances on the back of the package, a testament to our Port Townsend heritage. We are always emerging with new products and product strains. Our inventory/price list is regularly updated and available to our retailers through a live link. We encourage any of our retail partners to bring their team up to the site for tours of the facility with the goal of educating and inspiring fellow members of the cannabis community."
Chairman Chem Sou,https://ddd33q3967xhi.cloudfront.net/ebEyTYcTVk5bgxB1on2lQj079zs=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fAwi-xcyLReIUUhhHVo861ww9A-c%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fnhrZJhktQYajNWfWN1pR_cinn%2bchem.jpg,50/50 Hybrid,"Funky fuel, earthy pine aroma that will stun the senses with a sharp sour bite. This heavy hitting hybrid leaves you feeling elevated and euphoric. Chairman Chem Sou helps to provide a most enjoyable mood.",Royal Choice Farms,"Royal Choice Farms combines years experience from traditional growers, passion with forward thinking, natural innovations and the beautiful Verde Valley to produce the finest quality cannabis. Our flowers are always cured for a minimum of 30 days. Every ingredient we use is 100% natural to insure quality organic cannabis. Please see our testing results provided by C4 Laboratories."
Cheese Burger,https://ddd33q3967xhi.cloudfront.net/0uuM8_A5NIOi_8CdO3dsnlFYZwE=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fUjeoDEgrAMT7joTuCKhtK9s83tw%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fcdn.filepicker.io%252fapi%252ffile%252fWcbDvalsSjKL3UDwnLsA,"You might detect a pungent cheese flavor followed by a peppery spice, when you toke on Cheese Burger, followed by a heavy hitting high.","You might detect a pungent cheese flavor followed by a peppery spice, when you toke on Cheese Burger, followed by a heavy hitting high. Terpene Profile : Robust, Herbaceous, Earth, Citrus, Spice",Cannasol Farms,"Nature intended for plants to be grown in the sun, and at Cannasol Farms, it is our dedication to growing the finest cannabis for over 20 years that led us to recognize that sun grown plants produce a better product. With dozens of unique strains, we have spent years perfecting the art and science of sustainable cannabis.

Because we believe cannabis only reaches its full potential in a natural environment, we grow our plants under the powerful Okanogan sunshine. Our complex sativa dominant strains take longer to mature, and their colas (the flower of the plant) need natural full spectrum sunlight to develop mature trichomes, which leads to more potent and rich cannabinoid profiles. You can see, smell, and taste the difference.

Because quality takes time, we don’t rush the plant. Many growers get eager to package their product, leaving it too green and raw. In order to achieve a more complex and refined terpene profile, you need time to slow cure as you would a fine tobacco or coffee. Cannasol Farms proudly slow cures our flowers for taste and experience rarely achieved in cannabis today. We select the best colas of the harvest to be hanged dry and slow cured in cool, low oxygen conditions. This allows the chlorophyl to degrade which smooths the smoke and allows the terpenes to be fully expressed, enhancing the cannabinoid profile. Cannasol Farms proudly long cures our flowers for taste and experience rarely achieved in cannabis today.

Cannasol cannabis is pure and natural, free from harsh pesticides and artificial chemicals. Only baking soda, potassium bicarbonate, and vinegar is used to prevent mildew and mold and regulate PH."
ChemBD,https://ddd33q3967xhi.cloudfront.net/E81MjyBA9EHiIlMaDeK6y6hytwU=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fhATFQVQBq6PjHi8kfs54fjWhjFQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f41gSj41eS8ibgyA09AUN_ChemBD_dry%2bflower_bedford%2bgrow-10.jpg,CBD strain,,Bedford Grow,"From seed to patient, Bedford Grow upholds itself to the highest standards in plant care and quality products to provide therapeutic healing for the patients of Illinois."
Chemdawg,https://ddd33q3967xhi.cloudfront.net/whD0SHBZrSnkWPG2Prkcb8P_1MY=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f-vw4k5HDymaoXb6R3drEpGldR74%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fYiOMWHPhREKvAoDdayPq_chem.jpg,Historic Strain w/ Unknown Genetics,"Sativa Dominant

This strain is shrouded in mystery but is by all accounts a product of the early 90’s Grateful Dead tour circuit whose effects will make you smile, smile, smile.",Yerba Buena,Clean Green Certified & Certified Kind. OLCC-licensed recreational producer in Oregon. 21+ only.
Chem Dawg,https://ddd33q3967xhi.cloudfront.net/8tM1QP3iBoCTKt02hvaNvoo2hYU=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2flN0p0MXsiSM2yArmqLdA9H_K0VI%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f8IHAsXtNRtGDCoGoVoNR_chem%2bdawg%2bchem%2bd%2bx%2bi-95_dry%2bflower_bedford%2bgrow-3.jpg,Chem Dawg is a potent Indica flower,"Chem Dawg is a powerful Indica that is advised for evening use. This flower is fast acting, potent and may be sleep-inducing for less experienced patients.",Bedford Grow,"From seed to patient, Bedford Grow upholds itself to the highest standards in plant care and quality products to provide therapeutic healing for the patients of Illinois."
Chemdawg 91,https://ddd33q3967xhi.cloudfront.net/nSP5TLhMGtBGWZnV7Lhq5CbxLb4=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2faveofgpwdOKWZAbPm_MWKchMtbg%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fOKiR4NpNReOxeXO2lEcP_chemdowg.jpg,"Surprisingly sweet with an earthy/diesel  aroma. Anticipate an uplifting, clear cerebral high  leaving you sleepy with less anxiety or depression.","Surprisingly sweet with an earthy/diesel aroma. Anticipate an uplifting, clear cerebral high leaving you sleepy with less anxiety or depression.",Dream City,"Greetings from all of us at Dream City!

We are a Tier 3 Producer/Processor located in historic Port Townsend on the Olympic Peninsula. Our company has an established reputation for delivering premium cannabis to our consumers and the highest level of service in the industry. Our commitment to honesty, integrity and customer satisfaction has allowed us to add “consistent quality” to our reputation as well. We use only honest test results and are competitively priced.

Our product is grown in soil. We believe the flavor benefits outweigh the production benefits of soilless grown product. We use 100% climate controlled, state-of-the-art greenhouses that allow us to maximize our ability to produce premium cannabis. Our use of pesticides is focused on Integrated Pest Management (IPM), and minimal amounts of WSLCB-allowed pesticides.

Our signature purple packaging and unique labels allow for our product to visually stand out amongst other brands while our beautiful Galatea dances on the back of the package, a testament to our Port Townsend heritage. We are always emerging with new products and product strains. Our inventory/price list is regularly updated and available to our retailers through a live link. We encourage any of our retail partners to bring their team up to the site for tours of the facility with the goal of educating and inspiring fellow members of the cannabis community."
Chem D.O.G,https://ddd33q3967xhi.cloudfront.net/6lTW6KVXvkUD4X6toATWvpT2xDI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fsXyBUlXA4pJ_WOJZiTc1emTHdIc%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fUqPaTRX9QkytuY6GF5fD_CHEMDAWG.JPG,"Known for its distinct, pungent, sharp diesel-like aroma. Packs a punch!",,Sacred Flower Farms,"Purveyors of Goodness
Sacred Flower Farms is an OLCC-licensed recreational cannabis producer in the heart of Southern Oregon committed to self-sustaining cultivation methods that go above and beyond to create a superior product.
Much of the cannabis industry has been taken over by chemical nutrient manufacturers. Growers have forgotten how to grow with nature. We believe that only the cleanest flowers can truly showcase the healing properties of cannabis.

An Honest Grow
We never use synthetic fertilizers, poisonous pesticides or harmful herbicides. We grow almost 100% of our farm inputs on site, alongside food for our families. We utilize Probiotic, Living Organic and Korean Natural Farming practices that build a better soil year after year, and a better product as a direct result.
We rely on a ""plants feed plants"" method, making our nutrients through lacto fermentations, as well as sprouted seed teas, compost teas, and botanical teas using homegrown, organic plants and herbs. A healthy soil food web is essential to a deficiency-free, pest-free garden and healthy, clean plants.

Share The Love
Our desire is to show that a sustainable, living organic flower can fully unleash the terpenes, flavonoids, and beneficial properties of the cannabis plant; exciting, enlightening, and healing consumers. We strive to be a model of the way cannabis can and should be cultivated.
We hope you are excited by the flowers produced through our careful strain selection and mindful farming practices, and encourage you to spread the good word about the work we do."
Chemnesia,https://ddd33q3967xhi.cloudfront.net/uzbDsJgnzgSv8HW9BV6jC3-Wpfs=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fXe9ZvQQdsz3RSXj-xLUEhrWM8Cc%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fEOIOdM8ShWSIwJpDR8eA_chemnesia_dry%2bflower_bedford%2bgrow-4.jpg,Chemnesia is a powerful Sativa strain that can be used any time of day.,"Chemnesia is a high potency Sativa flower possessing high levels of Beta- Caryophyllene, which prevents some of the less favorable effects of THC, such as anxiety. With this flower patients may experience cerebral, euphoric, uplifting effects. The levels of Terpinolene in this flower patients may find high doses sedating.
THC: 1.22%  THCA: 23.44%  CBD: 0.0%  CBDA: 0.12%",Bedford Grow,"From seed to patient, Bedford Grow upholds itself to the highest standards in plant care and quality products to provide therapeutic healing for the patients of Illinois."
