1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
Liberty Reach Blue Dream Flower,https://ddd33q3967xhi.cloudfront.net/XNeeUSSijEBY9NnZb9Es5lcnhS4=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2flnR6bXCqU8Y-uJkgemNmMQBS_7M%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fkYoDOA83Q4mjBCN4kBgh_Screen%2bShot%2b2017-06-26%2bat%2b1.40.08%2bAM.png,"Light sweet berry taste and smell. An uplifting and social high, great for giving you a boost after work.","An all around favorite, originated from crossing Blueberry Indica and Sativa Haze, this well-known sativa-dominant hybrid is known for its calming and euphoric effects. With our phenotypes currently testing between 18%-19% THC, this slightly sweet and aromatic strain commonly delivers symptom relief for patients treating pain, depression, nausea, social anxiety, and PTSD and other ailments requiring a mid to high THC strain. It is a popular strain for daytime use as it induces a noticeable body-high of an indica plant without sedative or ""foggy"" side effects and is known to aid in cerebral invigoration. Our Blue Dream, though it has one indica parent, expresses a distinguishable sativa-like look and feel.

Comes in 1g, 2g, & 3.5g sizes. Bulk sizes packaged in glass/mason jars include 7g, 14g, & 28g.",Liberty Reach,"Liberty Reach ™ grown out of the mission to promote freedom, life and the pursuit of happiness, much like the founders of this great country forged the United States Declaration of Independence. Our Nation was founded on these principles as is Liberty Reach ™.

We at Liberty Reach ™ , are dedicated to cultivating those ideals in the latest industry that serves the definition of those unalienable rights. Liberty Reach ™ , is dedicated to connecting people through their legal right to enjoy pure cannabis products."
Liberty Reach Caviar,https://ddd33q3967xhi.cloudfront.net/6sOHZApUVsDp4JQvCHbOuZd24uM=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f73QZ2ka-1tR_GE-OR4_uHEVeTmg%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fC8Dm79WjSBCOJVvN7h64_caviar_grape%2bwreck.jpg,"A unique, novetly cannabis treat for the cannabis connossieur or spcecial occasion.","This is what decadence feels like - Liberty Reach ""A"" grade premium hand-trimmed, in-house flower soaked in in-house pure and uncut CO2 extracted oil, then rolled in frosty trichome-filled kief. This is not for daily consumption. It's meant for special occasions to remember. Comes in 1g sizes. Available in Washington.",Liberty Reach,"Liberty Reach ™ grown out of the mission to promote freedom, life and the pursuit of happiness, much like the founders of this great country forged the United States Declaration of Independence. Our Nation was founded on these principles as is Liberty Reach ™.

We at Liberty Reach ™ , are dedicated to cultivating those ideals in the latest industry that serves the definition of those unalienable rights. Liberty Reach ™ , is dedicated to connecting people through their legal right to enjoy pure cannabis products."
Liberty Reach Frosted Cherry Cookies Flower,https://ddd33q3967xhi.cloudfront.net/1IrDKCBOMOb66m7DJLxmSwhbZ90=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f03Rmp5LSPZb_NQT8Fak-bqt2yh4%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fNYGlAmxGQtGzED8yyZah_Screen%2bShot%2b2017-07-09%2bat%2b2.44.55%2bAM.png,Our first Cookie strain is bringing the heat! Nothing like you’ve ever had before!,"This frosty bud starts with a cherry, cookie dough flavor and ends with piney musk after taste. Great daytime high! Derived from two celebrity parent strains: Cherry Cookies and The White, with THC levels currently testing at 22%-26% THC.

Comes in 1g, 2g, & 3.5g sizes. Bulk sizes packaged in glass/mason jars include 7g, 14g, & 28g.",Liberty Reach,"Liberty Reach ™ grown out of the mission to promote freedom, life and the pursuit of happiness, much like the founders of this great country forged the United States Declaration of Independence. Our Nation was founded on these principles as is Liberty Reach ™.

We at Liberty Reach ™ , are dedicated to cultivating those ideals in the latest industry that serves the definition of those unalienable rights. Liberty Reach ™ , is dedicated to connecting people through their legal right to enjoy pure cannabis products."
Liberty Reach Frosted Strawberries Flower,https://ddd33q3967xhi.cloudfront.net/kd_w4tfVb8Cu9zxOLPagsDMfUTc=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fvoIP6WMoZn_P17dT2W4xgcKBmwY%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252ff96NODHAQkOGi0eR0BeO_FS%2b1.jpg,The frostiest newest addition!,"The frostiest newest addition! The White, with its heavy trichomes and mellow head high bred with Strawberry Cough’s sweet scent and euphoric effects is sure to leave an impression! You will delight yourself in its skunky, yet citrus aroma and then overwhelm yourself in its fruity and earthy taste. This cerebral high is focused, perfect for daytime activities in the wilderness. 

Comes in 1g, 2g, & 3.5g sizes. Bulk sizes packaged in glass/mason jars include 7g, 14g, & 28g.",Liberty Reach,"Liberty Reach ™ grown out of the mission to promote freedom, life and the pursuit of happiness, much like the founders of this great country forged the United States Declaration of Independence. Our Nation was founded on these principles as is Liberty Reach ™.

We at Liberty Reach ™ , are dedicated to cultivating those ideals in the latest industry that serves the definition of those unalienable rights. Liberty Reach ™ , is dedicated to connecting people through their legal right to enjoy pure cannabis products."
Liberty Reach Ghost Breath Flower,https://ddd33q3967xhi.cloudfront.net/PpJ1VkApdodIolljGAGk6fzgklU=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f6coGwwzC1Wqil4hilIaCzoT1pZU%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fN6WxPnvRO200unK4mrrO_Screen%2bShot%2b2017-07-09%2bat%2b2.49.24%2bAM.png,Beautiful dark purple indica with a heavy body high and pungent flavor and aroma.,"Ghost Breath possesses a strong gasoline flavor and aroma. This taste will linger throughout your entire session, leaving your mouth coated in rich, grassy, OG flavors! If you’re an OG cannasseur, this one is a winner for sure!  THC levels testing at 23%-28%. Derived from parent strains: Ghost OG and Mendo Breath. Comes in 1g, 2g, & 3.5g sizes. Bulk sizes packaged in glass/mason jars include 7g, 14g, & 28g.",Liberty Reach,"Liberty Reach ™ grown out of the mission to promote freedom, life and the pursuit of happiness, much like the founders of this great country forged the United States Declaration of Independence. Our Nation was founded on these principles as is Liberty Reach ™.

We at Liberty Reach ™ , are dedicated to cultivating those ideals in the latest industry that serves the definition of those unalienable rights. Liberty Reach ™ , is dedicated to connecting people through their legal right to enjoy pure cannabis products."
Liberty Reach Golden Tangie Flower,https://ddd33q3967xhi.cloudfront.net/pjTrueJK26a1_lDN_afOl8XZjhY=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f3_O8AlFEdCU_qAvl8lBFHTP4NtA%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252frcRuTQGJQ3KqMZFOKpyo_Screen%2bShot%2b2017-07-09%2bat%2b2.52.02%2bAM.png,,"Even higher THC levels (25%-31%) than both of its well-known parent strains: 24k Gold (also known as Kosher Tangie) and one of our personal favorites and top-seller strains: Golden Ticket. Comes in 1g, 2g, & 3.5g sizes. Bulk sizes packaged in glass/mason jars include 7g, 14g, & 28g.",Liberty Reach,"Liberty Reach ™ grown out of the mission to promote freedom, life and the pursuit of happiness, much like the founders of this great country forged the United States Declaration of Independence. Our Nation was founded on these principles as is Liberty Reach ™.

We at Liberty Reach ™ , are dedicated to cultivating those ideals in the latest industry that serves the definition of those unalienable rights. Liberty Reach ™ , is dedicated to connecting people through their legal right to enjoy pure cannabis products."
Liberty Reach Golden Ticket Flower,https://ddd33q3967xhi.cloudfront.net/__PMHhJOJrN7LaF-gbrIrT1loc4=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fh8C97xDD6F62WqSRHdbA1VNBv1M%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fn9gBimpgTf6S0y6RcpEW_Screen%2bShot%2b2017-06-26%2bat%2b2.14.15%2bAM.png,Hints of lime and skunk. Lingering aftertaste. Cerebral and energetic. Very potent.,"One of our most popular strains, this cross between Golden Goat and Face Off OG has been flying off the shelves. This may be because of its potency, with our plants testing at 25%+ THC, or her extra frosty appearance and prominent blonde trichomes. A balanced hybrid, Golden Ticket provides a relaxing body high alongside a euphoric cerebral response. Its aroma is an almost tangy elixir of sweet lemon/lime and sour skunk.

Comes in 1g, 2g, & 3.5g sizes. Bulk sizes packaged in glass/mason jars include 7g, 14g, & 28g.",Liberty Reach,"Liberty Reach ™ grown out of the mission to promote freedom, life and the pursuit of happiness, much like the founders of this great country forged the United States Declaration of Independence. Our Nation was founded on these principles as is Liberty Reach ™.

We at Liberty Reach ™ , are dedicated to cultivating those ideals in the latest industry that serves the definition of those unalienable rights. Liberty Reach ™ , is dedicated to connecting people through their legal right to enjoy pure cannabis products."
Liberty Reach Memory Loss Flower,https://ddd33q3967xhi.cloudfront.net/DGRspSVmWHVAdnp5Jx2j8y4xdiM=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f1iSO6rIzS1B0zVf0iJx4RxuPICY%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f5eCJYuERRW6Ylq2nZGu3_Screen%2bShot%2b2017-06-26%2bat%2b4.39.43%2bAM.png,"True to its name, Memory Loss evokes a mind-warping high that will surely result in a powerfully euphoric, albeit forgetful mental state.","Appropriately named, this truly tenatious sativa promises a fast-finishing, yet powerful ""head-high"" that will leave you giddy and discombobulated. This cross of Amnesia Haze and Face Off OG is perfect for de-stressing after a particularly demanding day; kickback, unwind, and let your mind drift away. Commonly used to treat depression and stress-related physical symptoms such as muscle tension and headaches, Memory Loss' effects include enhanced creativity and feelings of happiness, bliss, and euphoria. Users report feeling uplifted, relaxed, spacey, and dreamy. Its unique aroma incenses the air with a pungent spicy-sweet aroma of pepper and citrus. THC levels starting at 25%. Comes in 1g, 2g, & 3.5g sizes. Bulk sizes packaged in glass/mason jars include 7g, 14g, & 28g.",Liberty Reach,"Liberty Reach ™ grown out of the mission to promote freedom, life and the pursuit of happiness, much like the founders of this great country forged the United States Declaration of Independence. Our Nation was founded on these principles as is Liberty Reach ™.

We at Liberty Reach ™ , are dedicated to cultivating those ideals in the latest industry that serves the definition of those unalienable rights. Liberty Reach ™ , is dedicated to connecting people through their legal right to enjoy pure cannabis products."
Liberty Reach Presidential OG Flower,https://ddd33q3967xhi.cloudfront.net/-RysHIRKvU6BnEE53H61SHHFSKo=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fEwqrIx6JqZ0lQfXnGkfaTTDlGns%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fs1IHSHmQTIeCVQ0Xk7Fl_Screen%2bShot%2b2017-06-26%2bat%2b6.00.18%2bAM.png,"A heavy indica with powerful sedative and pain-relieving effects, great for unwinding at the end of the day. Earthy, piney, and citrusy aroma and flavor.","A cross between Bubble Gum and OG Kush, Presidential OG is the perfect bedtime strain. Don't let its 18%-19% THC levels fool you; Presidential OG is a very potent indica. Known for its heavy body-high and sedative effects, this strain will make you want to melt right into your sofa. Just a few puffs and the effects of Presidential OG will promptly set in, placing you in a relaxed and calm state, resulting in that ""stoned"" experience. Wonderful for alleviating pain as well as aiding with stress and insomnia, this strain is a popular choice for those affected with restless leg syndrome, migraines, nerve pain, muscle tension... you name it. Though phenotypes range in color from dark green to intense purple hues, Presidential OG is identifiable by its bright orange trichomes and unmistakable citrus-pine smell and flavor. Comes in 1g, 2g, & 3.5g sizes. Bulk sizes packaged in glass/mason jars include 7g, 14g, & 28g.",Liberty Reach,"Liberty Reach ™ grown out of the mission to promote freedom, life and the pursuit of happiness, much like the founders of this great country forged the United States Declaration of Independence. Our Nation was founded on these principles as is Liberty Reach ™.

We at Liberty Reach ™ , are dedicated to cultivating those ideals in the latest industry that serves the definition of those unalienable rights. Liberty Reach ™ , is dedicated to connecting people through their legal right to enjoy pure cannabis products."
Liberty Reach Shaved Ice Flower,https://ddd33q3967xhi.cloudfront.net/lcTfDdQOfTAsCikBuX-qijncQPM=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fZzdouQRHrn56YvFgVtbxmGM9Xmw%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fvVUvONJIRFy4PbvsfwbG_Screen%2bShot%2b2017-07-09%2bat%2b3.01.57%2bAM.png,Colorful Cookie Relative,"(22% THC) – Sunset Sherbet x Cookie Crisp (OG Kush Breath x Fruity Pebbles OG). This larger than life, dense, and fluffy bud will leave you breathless with her lemon aroma and nutty, pistachio-like taste. Comes in 1g, 2g, & 3.5g sizes. Bulk sizes packaged in glass/mason jars include 7g, 14g, & 28g.",Liberty Reach,"Liberty Reach ™ grown out of the mission to promote freedom, life and the pursuit of happiness, much like the founders of this great country forged the United States Declaration of Independence. Our Nation was founded on these principles as is Liberty Reach ™.

We at Liberty Reach ™ , are dedicated to cultivating those ideals in the latest industry that serves the definition of those unalienable rights. Liberty Reach ™ , is dedicated to connecting people through their legal right to enjoy pure cannabis products."
