1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
White buffalo OG ,https://ddd33q3967xhi.cloudfront.net/oS6UeFAJpSstWmYNPkRYx4qSO9E=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fncC2Nl2Jf0eGH3JKiIKBceXaNQE%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fFuU8igz3SH21VjQSmBo1_white%2bbuffalo.jpg,OG kush,Gassy OG kush,Cooks Canna,San Francisco Bay Area producer of medical cannabis flowers
White Cookies,https://ddd33q3967xhi.cloudfront.net/3qSVGfLnXZLky5Jj8TpTh-Zolr8=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fAsV6w8LxSX2FzBRERX7ft3bIzLI%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fNj30f5VkSQunWd2Y6in7_white%2bcookies.jpg,GSC (f.k.a. Girl Scout Cookies) x White Widow,"Indica Dominant Hybrid

The best of both parents are represented in this super sweet tasty treat that’ll take you from zero to happy in no time.",Yerba Buena,Clean Green Certified & Certified Kind. OLCC-licensed recreational producer in Oregon. 21+ only.
White Fire,https://ddd33q3967xhi.cloudfront.net/U8pouEyi6oD_aEjGiYOGngS0ylA=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f3FE_nEYeZ5aZnLORzQSgGeicS7E%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252frbxAOLzOTVqjdkG4LlRv_WhiteFire.png,White Fire also known as WiFi is a Sativa dominant Hybrid.,White Fire also known as WiFi is a Sativa dominant Hybrid. This strain has massive light colored resin production giving it a frosty appearance. Its aroma is earthy and sweet with minor hints of citrus. The effect of this smoke is very cerebral and focused.,Emerald Jane's,"At Emerald Jane's, we are rooted in artisinally hand crafted-cannabis. We pride ourselves on quality over quantity and our strict attention to detail provides that level of quality that we’re striving for. Emerald Jane’s welcomes everyone, from the novice to the most discerning connoisseur, to discover the difference with our sophisticated line of products that are sure to take you on a journey of the mind and body. We invite you to enjoy the fruits of our labor."
White Fire OG,https://ddd33q3967xhi.cloudfront.net/7XJ5hhIXALEBmLQHCVGzpT0LZHE=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fB_QgrmkHkXr8zBG9eiox469ubNE%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fkfuI9TuQR2kJNpgJxwBL_WiFi%2bPackaged.jpg,Indica-Dominant Hybrid  |  The White X Fire OG,,Nebula Gardens,"Nebula Gardens is a Tier III I-502 licensed producer/processor located in Washington state. Nebula was founded by a group of skilled and experienced growers all well-known from
Washington’s medical industry. Led by award-winning Master Grower, Robert Meyer, the company has adopted his organic and natural minded methodologies, and hands on approach to produce only the best quality cannabis in the state. Nebula also is armed with some of the industry’s top award-winning genetics, and a custom-built facility to guarantee consistent production of top-shelf cannabis.

Organics are Nebula's specialty. No pesticides, no fungicides, no herbicides, and lots of ""TLC"" are the keys to growing Nebula's pure and potent premium cannabis. Plants are cared for hands-on by individuals each and every day throughout the growing cycle. Nebula then follows up with rigorous internal quality controls and external lab testing to ensure standards are met for quality, purity, and potency.

Look out for an ever-evolving rotation of potent and flavorful strains produced by Nebula, as well as some of the state’s best concentrates. New strains often join the Nebula family as Robert runs a unique and exciting breeding program. This allows Nebula Gardens to always have original one of a kind product from seed to sale."
White Ghani,https://ddd33q3967xhi.cloudfront.net/hnaZqgH_umh2qdisYXacUj6je9I=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fyCRJQe25J0qgDwERsqIlpuSfsdw%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f0SRIryrTeioLAsLvyImw__MG_5090.jpg,,Fleur Cannabis' White Ghani is the perfect Indica for a relaxing evening or a bedtime partner.,Fleur Cannabis,"Fleur Cannabis practices a sustainable, organic cannabis cultivation by applying the ethics and principles of permaculture to its No-Till Living Soil systems and operating procedures. In doing so, this cannabis cultivation method produces a consistent, safe and high quality product for your enjoyment!

Our innovative growing style models natural ecosystems and utilizes the ethics and principles of permaculture to maximize the benefits of our Organic No-Till living soil. With the soil food web as our cornerstone, our growing style is truly organic and takes into consideration not only the health of the consumer  but that of the environment as well. This method of cultivation focuses on quality organic inputs, never using any synthetic fertilizers or chemical pesticides. What this translates into; is the safest, highest quality cannabis brand that you can trust.

We are Dragonfly Earth Medicine Pure and Clean Green Certified."
White Kush,https://ddd33q3967xhi.cloudfront.net/PsEzZzZyFuLey2Xj8--OSi209mk=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2feJNp7aUyuV8wYCMj6RCsea4eXLQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fN0Pp0KUGR7GiaHWQ3J9s_White%2bKush.JPG,,,Mainland Cannabis,Providing a safe and reliable platform for patients from across Canada to purchase their medicine
White Tahoe Cookies (Bred by @kushforbreakfast & Sourced from Archive Portland),https://ddd33q3967xhi.cloudfront.net/Ifs_IGYus9cWFrCT0Bo8RazDI_c=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fglubEHW2AgfNOwan1a3IkaQDuoY%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fy4OBiNzuR8WNNzIhCug1_White%2bTahoe%2bCookies%2b-%2bCertified%2bPDX%2bNovember%2b2017%2b-%2b2.jpg,White X Tahoe X GSC,The legendary White Tahoe Cookies bred by @kushforbreakfast. Cut sourced from Archive Portland.,Certified Portland,"At Certified Portland, we are committed to cultivating much more than high quality genetics from master breeders. We are also committed to nurturing higher standards of quality control & methodology in order to effectively deliver carefully crafted cannabis products to an ever-thriving industry, one in which quantity is infinitely unmatched by quality.

We believe that the strain is only as good as the breeder. Paying homage to those who craft the fine genetics found in many farms & nurseries around the globe is something that is not done enough, and something that we are passionate about. We strive to grow these incredible genetics as they were meant to be grown, with time and care."
White Urkle,https://ddd33q3967xhi.cloudfront.net/BwA-7CCbMugiQ4gMefBcLBbCabs=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fgoNHYdH2i6VMcIL_enqKklTSryw%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f4HprDvNSyq2z7cY6iGOt_white.jpg,"White Urkle is a 50/50 hybrid with an earthy, sweet and piney flavor/aroma.","White Urkle is a perfectly balanced hybrid strain with uplifting cerebral effects complimented by a relaxing body high that gently tapers to a blissfully sedated state.  This strain pairs perfectly with Netflix marathons, bubble baths and daydreaming.",Jet City Gardens,"Tucked away in Seattle’s historic Georgetown neighborhood, in the shadow of Boeing Field’s final approach, Jet City Gardens is a family owned craft cannabis cultivator.  While other growers schedule takeoff immediately after harvest, we put our products in a holding pattern for 60 days because....we're all about the cure."
White Widow,https://ddd33q3967xhi.cloudfront.net/r9eob-WwMcVlLBfiugb4mniBQK0=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fFweqLXPvfe0eV_Jpc4K6a_0tHt4%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f74guw06zTGqFwfRjZy1c_WhiteWidow%2bcopy.jpg,,,Mainland Cannabis,Providing a safe and reliable platform for patients from across Canada to purchase their medicine
White Witch,https://ddd33q3967xhi.cloudfront.net/06U5wXkw3TiLeDm3VR9TzThxazs=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f1vEh_B9kdiFAnAaZk15gz1-EuCA%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fGOplxHClStWxizdnDSEj_white%2bwitch.jpg,Indica Dominant Hybrid,"Clean flavors with a hint of pine and diesel-like fumes are followed by an intoxicating high. This indica-dominant brew casts an artistic, creative spell with calming effects.",Dream City,"Greetings from all of us at Dream City!

We are a Tier 3 Producer/Processor located in historic Port Townsend on the Olympic Peninsula. Our company has an established reputation for delivering premium cannabis to our consumers and the highest level of service in the industry. Our commitment to honesty, integrity and customer satisfaction has allowed us to add “consistent quality” to our reputation as well. We use only honest test results and are competitively priced.

Our product is grown in soil. We believe the flavor benefits outweigh the production benefits of soilless grown product. We use 100% climate controlled, state-of-the-art greenhouses that allow us to maximize our ability to produce premium cannabis. Our use of pesticides is focused on Integrated Pest Management (IPM), and minimal amounts of WSLCB-allowed pesticides.

Our signature purple packaging and unique labels allow for our product to visually stand out amongst other brands while our beautiful Galatea dances on the back of the package, a testament to our Port Townsend heritage. We are always emerging with new products and product strains. Our inventory/price list is regularly updated and available to our retailers through a live link. We encourage any of our retail partners to bring their team up to the site for tours of the facility with the goal of educating and inspiring fellow members of the cannabis community."
