1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
Packaged Flower - Double Dream ,https://ddd33q3967xhi.cloudfront.net/_sVKpCvCtAOUacexeUWZtAR8ZZ0=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fiVX24iSHijmZR73i58LtJ5jj-DM%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fUJgralRTI2TqsvAxXFuB_Aloha-Double%2bdream.jpg,,,Aloha Botanics,Cultivators and curators of Cannabis that embodies the serenity and splendor of the Pacific Islands.
Packaged Flower - LA Confidential ,https://ddd33q3967xhi.cloudfront.net/cLuNmdBGd3AVocxe5n7e6oPky-M=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fE20znns29qMBUJmwkHp2voQqOyc%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fAwLLlV19SGONfIIgmbFU_Aloha-%2bLA%2bConf.jpg,,,Aloha Botanics,Cultivators and curators of Cannabis that embodies the serenity and splendor of the Pacific Islands.
Passion Fruit 2400/Unit,https://ddd33q3967xhi.cloudfront.net/YWpbCbVocITM4zZVwPeYm8bcRhY=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fhGMLrVt39o0RY2QwL0dQK2XpYA8%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fjDg0Nfy2TUGRqD0sJO2p_Passion%2bFruit.jpg,"Dutch Passion Seeds, 2400/Unit Indoor no shake,flarf Coachella Valley","Through a Dutch Passion friend in Belgium, the Dutch Passion breeders team got their hands on one of the fruitiest strains they’ve encountered in a long time. This superb clone came from a beautiful Sweet Pink Grapefruit mother and when sampling the end product of this fruity genetic, our test team were blown away by the smell and taste of this strain. You can both smell and taste where this variety got it’s name from.

The yields of this variety were good, but after our breeders team crossed this individual with an original Orange Bud® clone, yields were increased to the next level and the fruity smell and amazing sweet taste were preserved. The result is something to be proud of and she was announced as “Passion Fruit®” If you are looking for some smokable fruit, then Passion Fruit® is the strain for you",Something Tight,Flowers & Concentrates Indoor Units Capped at 2400 all fire no PM/Seeds
Pearl OG,https://ddd33q3967xhi.cloudfront.net/0MFFMhGAfaFzEZ5We7XPR_nN9wM=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2foSEum71lKt3YoVueLonpOgEPPD4%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fAJwLoxoNSo22ofNJeaON_pearl.jpg,Our Signature Pearl OG,"Pearl Pharma's Pearl OG is the Indica flower strain that provides sweet fruity and berry flavors with euphoric and mood enhancing experiences. Ideal for relieving chronic pain, depression, and insomnia.",Pearl Pharma,"Pearl Pharma is a cultivation company that has been growing since 1998. Our most famous strain would be our Kosher Jack, followed closely by our Sin Mint Cookies from seeds by SinCity Seeds. 

Located in multiple dispensaries and delivery services across Southern California, Pearl Pharma has flower, concentrates, and pre-rolls for any mood of your week."
Pennywise,https://ddd33q3967xhi.cloudfront.net/X6p-T5R18CLcdGar9l45pPfQICU=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fcxPDkUIeVPqmG2FIwo5otu-EAsk%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fJ6IH5DNT8qOSHe9RoWr8_penny.jpg,Our pennywise is a high CBD powerhouse with notes of coffee and pepper that lift from the purple-fringed flowers with undertones of lemon and bubblegum.,"Flower + Grower's Notes: Our pennywise is a high-CBD cross between Harlequin and Jack the Ripper, a combination that lends this strain its killer clown name. Four phenotypes of this Stephen King-inspired strain exist, some of which have fingerlike buds while others appear more round. Notes of coffee and pepper lift from the purple-fringed flowers with undertones of lemon and bubblegum. Rich in CBD, Pennywise is especially effective in treating arthritis, neurological disorders, and symptoms from cancer. A mellow ~1:2 ratio of CBD and THC, the psychoactive effects are milder and more relaxing. Jack the Ripper’s cerebrally focused effects are detectable in Pennywise’s genes as euphoria and mental clarity take over with an invigorating buzz.

CBD 10.2%  |  THC 4.3%",East Fork Cultivars,"Mission | Develop and preserve sustainable sungrown farming methods to produce the highest quality organic CBD cannabis with a resolute commitment to environmental and social responsibility. ***

East Fork Cultivars is an OLCC licensed and Clean Green Certified® 10 acre farm located in Southern Oregon's Illinois Valley. ***

We're devoted to the development and preservation of sungrown cannabis and believe that sustainable farming methods produce superior high CBD cannabis. Our desire to provide Oregonians with a quality plant based medicine drives our selection of cultivars, or cannabis strains, that are high in CBD. ***

Our farm is in the small town of Takilma located in Southern Oregon, between the pristine waters of the East Fork of the Illinois River and the Siskiyou Wilderness — the heart of the world’s best sungrown cannabis environment. ***

Here, on our small family farm, is where all our cannabis is organically grown. We create a balanced and healthy ecosystem by caring for the soil, the water, the air, and we introduce plant partners for optimal symbiosis. ***

* OLCC Licensed, 2017
* Clean Green Certified®, 2017"
Pennywise,https://ddd33q3967xhi.cloudfront.net/n2A_VcDnqiQ-XXKTULTE5kkJgsI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fngeXqEt-NlA5BB8am11ByC5q8LI%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f3N7F0m5SdyffFoqlK3Pp_Pennywise-01.jpg,CBD dominant hybrid,,Palomar Craft Cannabis,"Palomar is focused on the well being of the people we serve and the plants we grow.

Founded in 2010 – Palomar is committed to producing the highest quality cannabis using responsible growing methods and innovative technology. For the safety and well being of our consumers, we omit any use of harmful pesticides or synthetic fertilizers. We ensure that every plant is individually cared for by hand, starting with our own special blend of organic soil. Every batch is lab tested and the results are tracked by batch codes.

Our cannabis is grown thoughtfully with our fans best interests at heart and it is our promise to deliver one of the finest experiences within the cannabis world."
Penny Wiser,https://ddd33q3967xhi.cloudfront.net/yoP4FDf-TQ_b-gYSlklAbO_3mzc=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fCf7aPSRYbgMjbvsBt7tZIcisXmU%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fZ2iqW0SEeL0psjet8EBQ_penny.jpg,"Experience: Low in psychoactive effects, high in body effects, relaxing yet mentally clear and euphoric","A ""gold strain"" = golden ratio of 50% THC & 50% CBD, deep green with purple along top buds, our phenotype takes more from it's sativa heritage with it's conical bud shape, making it a great hybrid. Popular with the medical cannabis consumers. Name is derived from the cross of it's two parents ""killer clown"". Good strain for any time of day and situation. Great for social settings.",Western Cultured,"Our promise is to continuously learn, grow and share our experience with our communities, establishing Western Cultured as a shining symbol of excellence within the Cannabis industry by delivering the finest consciously-crafted cannabis products, operating with responsibility and dispelling antiquated notions surrounding cannabis culture."
Perma Frost,https://ddd33q3967xhi.cloudfront.net/RPuph3aFu67MRbhQvYQXetZZUR4=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fgbaFyLpyxT_QNUNRGQobxQ8o8zA%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fH4ApGGjTSmyDYyFsIARy_perma.jpg,"Experience: A relaxing, mind and body balanced, refreshing high","Kick back, relax and unwind your mind with the clean, frosty spicy deliciousness that is our carefully cultured Perma Frost. Perfect for a personal moment of zen or a stroll with man's best friend. Just don't forget the leash.",Western Cultured,"Our promise is to continuously learn, grow and share our experience with our communities, establishing Western Cultured as a shining symbol of excellence within the Cannabis industry by delivering the finest consciously-crafted cannabis products, operating with responsibility and dispelling antiquated notions surrounding cannabis culture."
Pineapple,https://ddd33q3967xhi.cloudfront.net/STOJiuDvz7r3BjDT6aWoDL2SWW4=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f39OGUY6JqeBGI5VVo8jYlvbphHk%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252ffdNQd1hNSsKoeD73rynD_pine.jpg,,"CascadeHigh's Pineapple strain offers delicious tropical flavors mixed with exotic aromas to mathc. This true Hybrid is perfect for flying to a happy place, relieving stress and helping the body relax.",Cascade High,Our mission is to consciously and responsibly cultivate quality cannabis for a consistently enjoyable user experience.
Pineapple Chunk,https://ddd33q3967xhi.cloudfront.net/c97uNuneUaUXAwz4w6BKqpUlRWI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fTh-zoxpDnal8xzTwyWipK9BKkBQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fFKJXhy7rQBKYqpjlki6g_PineappleChunk_StrainArt.png,Pineapple  x  Cheese & Skunk #1,"Pineapple Chunk is a cross of Pineapple with Cheese/Skunk #1. The flower is dense and has a golden appearance. Pineapple Chunk has a sweet, earthy aroma, and a unique taste that includes hints of pineapple.",Virginia Co.,"At the Virginia Company, the most important goal is consistency. Consistency in flavor. Consistency in potency. Consistency in quality. And the only way to achieve unequalled consistency is to have complete control of your cannabis from seed to seal.

It starts with our Controlled-Environment Agriculture (CEA) approach. Our grow has been engineered to leave nothing in the growing process to chance and allow us to dial in temperature, humidity, carbon dioxide, light, nutrient concentration, and nutrient pH for each individual strain. A controlled environment also means nothing from the outside gets in and only the most potent cannabis is shipped out.

What makes the Virginia Company cannabis so special is the way it’s grown: high-pressure aeroponics. To be clear, this is not hydroponics—it’s better. High-pressure aeroponics is a system whereby the roots, suspended in air, are saturated by a fine mist of water and nutrients. And because the roots are suspended, there’s zero soil and 100% oxygen and carbon dioxide reception. The result is flower achieving its genetic potential every single time. And as a bonus, high-pressure aeroponics uses 65% less water than hydroponics, so you can rest assured it’s environmentally friendly too."
