1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
Rising Sun,https://ddd33q3967xhi.cloudfront.net/nY00cMaTa4XuZnJGHpfk3mKuFb0=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f5yY7eIlm_6kfbe5MFYf8ZONVjtc%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252ffPmObjwXSnKYlTcaZog2_RISING%2bSUN.jpg,Rising Sun is a high-CBD sativa hybrid from Emerald Sprit Botanical in Mendocino.,"A cross of Cotton Candy Diesel and The One, this strain originates from Dos Rios in the early 90’s. With a sweet earthy aroma and flavors of almond and champagne, this beauty leaves you feeling uplifted and with a sense of enjoyable body awareness.",Flow Kana,"Flow Kana is a different kind of cannabis business. We want to change the way our patients think about cannabis and the world as a whole.

Our values are simple. Respect the land and the medicine that it produces. No contaminants, no fancy packaging, no overpriced storefront. We bring the best of the farm to our patients' doors."
Road Trip Haze,https://ddd33q3967xhi.cloudfront.net/IK-6u1WsutWrek2J5WOs6w-Y4xs=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fzizPwrFLoJb-AVA_bsEVeHLACs0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fUwls4i3Qhmk5B7a06GkS_road%2btrip%2bhaze_dry%2bflower_bedford%2bgrow-3.jpg,Road Trip Haze is a Sativa flower that is uplifting without causing feelings of anxiety.,"Road Trip Haze is a light Sativa flower. The profile of citrus immediately invigorates the senses. This flower may provide patients with clear-headed, social, uplifting effects without inducing anxiety. The flower is ideal for daytime use when there are tasks to be finished.",Bedford Grow,"From seed to patient, Bedford Grow upholds itself to the highest standards in plant care and quality products to provide therapeutic healing for the patients of Illinois."
Rockstar,https://ddd33q3967xhi.cloudfront.net/JG0ytJaQtzP874v385V8G7bYpac=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f4zq3ScAAxZURUXu6tCrLXDQA29w%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fxx85bJ21SqaWvYb6Cqo4_Tilray-SquareT300Bag.jpg,An indica-cross of Rockbud and Sensi Star.,"An indica-cross of Rockbud and Sensi Star. Top terpenes include caryophyllene, bisabolol and humulene.",Tilray,"Tilray is a global leader in medical cannabis research and production dedicated to providing safe, consistent and reliable therapy to patients. We are the only GMP certified medical cannabis producer currently supplying products to thousands of patients, physicians, pharmacies, hospitals, governments and researchers in Australia, Canada, the European Union and the Americas."
RockStar - Indica - BC WEED CO,https://ddd33q3967xhi.cloudfront.net/VlrZy8Lwd00XdnS8julc8HagI0I=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f3MTUG4Eh5RvD8Ag7UncEhbDIg9Q%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fxvmqPSjPSLKvenieFvWd_rockstar.jpg,A classic Indica strain that has been around for some time now,"A classic Indica strain that has been around for some time now. Very pungent in smell with deep earthy and pine like scents. Good for: Smoking, Cooking, Bong, Vaporizer.",TopLeaf Canada,"Here at TopLeaf.ca our team sources our products from only the top licensed producers on the west coast Canada. Cannabis Culture is a lifestyle choice, we believe you have the right to make that choice for yourself!"
Romulan,https://ddd33q3967xhi.cloudfront.net/iHuJ4kingG6NJDl0yIWCjX-NfFY=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fzvwCmFHpVFQPwDBg5jXGZ4EN5tc%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fOJqgzx01TQmiUFZqYtBr_SSC_LOGO_medRedsquare.jpg,Cerebral Relaxation,"Romulan, named after the alien Star Trek race, is a powerful indica revered for its potent therapeutic qualities. Though mostly indica, Romulan growers insist sativa genetics have crept in over time, lending it intense cerebral effects. These squat, pine-scented plants produce dense frosty buds that have found their following among connoisseurs in B.C. and the Pacific Northwest. A deep, sedating relaxation makes Romulan a favorite strain for patients treating muscle spasms and nerve damage. Many hybridized variations of Romulan exist, but nearly all can promise a full body calm with heavily intoxicating properties.",Soulshine Cannabis,"Soulshine Cannabis is an indoor grow based out of Renton, WA. We set out to be a socially conscious cannabis company from the very beginning.  After figuring out our logo, box design, and what our brand meant to us,  it was important to focus on the packaging. It needed to be compostable, recyclable, and non-wasteful, while being unique, efficient, and something we would be proud to see in our retail partners stores."
Rose Bud,https://ddd33q3967xhi.cloudfront.net/cM2yOGOyQjnajiMZwliIT7LtbqA=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fqHLMmBpeBE1oqymoeG44ki8y7rU%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fFLKHlCofTRmacKwOJX0N_rose%2bbud.jpg,70/30 Indica Hybrid,"This unique strain is known for stacking node on top of node as it grows. It gets it's name not only because of the way it grows but because of it's smell. Rose Bud has a skunky fragrance followed up with a hint of rose.
Rose Bud is great for relaxing on a sunny afternoon with it's mellow high.",Royal Choice Farms,"Royal Choice Farms combines years experience from traditional growers, passion with forward thinking, natural innovations and the beautiful Verde Valley to produce the finest quality cannabis. Our flowers are always cured for a minimum of 30 days. Every ingredient we use is 100% natural to insure quality organic cannabis. Please see our testing results provided by C4 Laboratories."
Rude Boi OG (bred by Archive Seed Bank),https://ddd33q3967xhi.cloudfront.net/PUKOCK_5BNKifaHql2sjG_gAqWk=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fM1UdNK0vkCosRB3U3VWeJqVrY40%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fCZDjsaw8QpqNaau7wkYW_CERTIFIED%2bMACRO%2bMAY%2b1%2b2017%2bIMG_0020.jpg,“Irene” OG x Face Off OG bx1,"""The Atlanta favourite, The “Irene” OG. From the original source Rudeboi/Grohard, and named after him. An awesomely potent mix of all things OG and Kush from the legendary Social palate of lip-smacking flavours.The Irene is famous throughout the South East USA where it commands the highest price and is sought after by all those who will pay the fee to enjoy the sophisticated flavour and it’s sublimely potent effect. Our Rudeboi OG hybrid makes for the a very uncommon fragrance that is supremely satisfying. Difficult to describe, it’s those “old school” dank hashy kushy low notes of both parents that gets amplified 10 fold in the crossbreed and makes for the of the most inexplicably delightful and refreshing smoke."" - Archive Seed Bank",Certified Portland,"At Certified Portland, we are committed to cultivating much more than high quality genetics from master breeders. We are also committed to nurturing higher standards of quality control & methodology in order to effectively deliver carefully crafted cannabis products to an ever-thriving industry, one in which quantity is infinitely unmatched by quality.

We believe that the strain is only as good as the breeder. Paying homage to those who craft the fine genetics found in many farms & nurseries around the globe is something that is not done enough, and something that we are passionate about. We strive to grow these incredible genetics as they were meant to be grown, with time and care."
Sage N Sour,https://ddd33q3967xhi.cloudfront.net/KqBb6L0Wi6nDzdqbZ89SwiCoal0=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f_jGzd4BxOpD8iaRjKvpZkkGgebU%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252ffF270R4HSwmqeUw9cY7t_SageNSour1-01.jpg,"A perfect balance of euphoria, energy, and happiness","Sage N Sour is a sativa dominant strain that unites the sharply pungent “Sour Diesel” and “Sage” hybrid. With an aroma that closely matches the subtle herbal notes of Sage, delivering a perfect balance of euphoria, energy and happiness to the most discerning connoisseur.
Average THC 24.55%",Frosted Flowers,"Frosted Flowers prides itself on purity, quality and consistency. All of our products are laboratory tested for potency, terpenes, pesticides, residual solvents and microbiological count. Our master grower has perfected the art of cultivating perfectly formed trichome stalks with swollen resin glands and extremely unique terpene profiles. Most of our strains test above 20% cannabinoids and include HighTimes winners. Frosted Flowers consistently produces superior products that collectives and consumers have grown to trust.

All of our flowers are grown utilizing semi organic cultivation techniques. We irrigate with a top feed recirculating system and a rockwool blended base. This enables our master grower to know exactly what each plants need is and adjust their nutrients, feeding schedules and ambi-ent environment appropriately.  Doing so ensures each plant achieve its maximum potential."
San Fernando Valley - Sativa / Organic - BC WEED CO,https://ddd33q3967xhi.cloudfront.net/58YfaBi3fuBsXVfe-BO1tIXCKRY=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fkwFnjI2dhORQm4hfDD9MWMAdIPk%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fjoHSdp3mS7yDAdkkwDvR_San%2bFern%2bVal2-min.jpg,Light smell of citrus and earthy under tones make this strain stand out.,This Sativa dominant hybrid has become known for its Indica features. This strain is good for intense pain relief but not leaving you too immobilized to enjoy your day. Light smell of citrus and earthy under tones make this strain stand out. Good for day and night time smoking.,TopLeaf Canada,"Here at TopLeaf.ca our team sources our products from only the top licensed producers on the west coast Canada. Cannabis Culture is a lifestyle choice, we believe you have the right to make that choice for yourself!"
Sativa Strain,https://ddd33q3967xhi.cloudfront.net/Y3KoH3yuAo1EViSpRy8wiWYRBnA=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fxmG-s1FqMsQ4wPEBEncWKjkfbsc%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fGyB7WHyRV6lduEeBUWKU_type2.png,,,Gas'd Up DC,"Discreet NW DC Medical marijuana delivery service. ///

***PLEASE TEXT ONLY***

Check website for more information! ///

KINDLY TIP YOUR DELIVERY DRIVER! THANK YOU!

-Initiative 71 compliant-"
